Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2018-04-09,4.444444444444445,-0.5555555555555556,4.023245417970496,,6.64,-1.06,2.5806975801127883,1.95
2018-04-10,6.666666666666666,-2.2222222222222223,4.917299955297273,0.0,8.14,-0.96,3.710795063055895,0.02
2018-04-11,19.444444444444443,0.5555555555555556,9.834599910594546,,17.64,2.14,9.625487000666512,0.03
2018-04-12,26.11111111111111,11.666666666666666,12.963790791238265,,22.84,12.64,9.935793878699377,0.39
2018-04-13,22.22222222222222,14.444444444444445,13.857845328565041,,19.24,15.14,10.153324578678651,8.469999999999999
2018-04-14,18.88888888888889,10.0,9.387572641931158,,19.34,13.04,8.672946442818612,46.61
2018-04-15,10.0,0.5555555555555556,10.728654447921322,,,,,
2018-04-16,1.1111111111111112,-2.2222222222222223,12.516763522574877,,3.84,-1.06,9.916148445843275,0.8600000000000001
2018-04-17,8.88888888888889,-1.1111111111111112,8.046490835940991,0.0,11.54,-2.16,5.554277630799526,0.0
2018-04-18,13.333333333333332,0.0,14.751899865891819,0.0,17.34,1.64,12.397580409095962,0.89
2018-04-19,13.333333333333332,0.5555555555555556,8.940545373267769,,9.54,0.44,7.723341245859852,0.5100000000000001
2018-04-20,17.22222222222222,-1.6666666666666665,5.81135449262405,0.0,14.14,0.04,3.6055512754639887,0.0
2018-04-21,17.77777777777778,5.0,7.599463567277604,0.0,13.94,5.74,5.300943312279429,0.0
2018-04-22,20.0,8.333333333333334,9.834599910594546,0.0,17.94,7.84,7.410802925459563,0.0
2018-04-23,17.22222222222222,8.333333333333334,7.599463567277604,,17.14,8.44,6.706713054842887,0.76
2018-04-24,16.666666666666668,8.333333333333334,6.705409029950827,,16.24,9.44,5.573149917237109,0.25
2018-04-25,17.77777777777778,5.555555555555555,7.152436298614215,0.0,16.14,6.34,5.9808026217222725,0.04
2018-04-26,20.0,2.7777777777777777,4.917299955297273,0.0,17.64,4.94,4.071854614300467,0.0
2018-04-27,21.11111111111111,5.555555555555555,9.834599910594546,0.0,17.94,8.54,6.736467917239716,0.6000000000000001
2018-04-28,15.555555555555555,2.2222222222222223,9.387572641931158,0.0,12.84,3.64,6.576473218982952,0.0
2018-04-29,17.22222222222222,-0.5555555555555556,6.258381761287438,0.0,15.74,2.64,3.337663853655727,0.0
2018-04-30,25.555555555555554,1.6666666666666665,9.387572641931158,0.0,21.04,5.64,7.061161377563892,0.0
2018-05-01,29.444444444444443,10.0,12.516763522574877,0.0,25.74,11.24,8.85663593019381,0.13
2018-05-02,31.666666666666664,17.22222222222222,11.6227089852481,0.0,25.84,16.84,8.421995013059554,2.08
2018-05-03,22.77777777777778,17.22222222222222,11.6227089852481,,23.94,19.74,9.402127418834525,29.96
2018-05-04,22.77777777777778,12.777777777777777,11.17568171658471,,22.24,15.54,9.166242414424786,0.56
2018-05-05,27.22222222222222,11.666666666666666,6.258381761287438,0.0,25.14,14.04,3.7336309405188937,0.0
